subject_id,Technique,perplexity,num_targets,global_trial_idx,trial_type,trial_id,distance_to_obj,num_attempts,trial_time,left_hand_distance_travelled,right_hand_distance_travelled,left_trigger_clicked,right_trigger_clicked,left_grip_clicked,right_grip_clicked
sub_13,AssistVR,Medium,1,2,Repeat,1,4.227162,1,11.51378,0.2805974,0.106049,1,0,0,0
sub_13,AssistVR,Medium,1,3,Search,2,6.118727,1,14.44747,0.3505202,0.09635881,0,0,0,0
sub_13,AssistVR,Medium,1,4,Repeat,2,6.118689,1,8.158295,0.203913,0.03951574,0,0,0,0
sub_13,AssistVR,Medium,1,5,Search,3,13.36947,1,9.745346,0.1988312,0.0554268,0,0,0,0
sub_13,AssistVR,Medium,1,6,Repeat,3,13.36548,1,8.188141,0.1780232,0.0656882,0,0,0,0
sub_13,AssistVR,Medium,2,7,Search,1,11.67542,1,11.71025,0.4886482,0.05629445,0,0,0,0
sub_13,AssistVR,Medium,2,8,Repeat,1,11.67058,1,11.83958,0.2456242,0.06750318,0,0,0,0
sub_13,AssistVR,Medium,2,9,Search,2,13.36711,1,11.44475,0.2009998,0.07237148,1,0,0,0
sub_13,AssistVR,Medium,2,10,Repeat,2,13.36534,1,9.425323,0.3367743,0.08644994,1,0,0,0
sub_13,AssistVR,Medium,2,11,Search,3,6.596779,1,8.144119,0.2115127,0.07359548,0,0,0,0
sub_13,AssistVR,Medium,2,12,Repeat,3,6.595283,1,8.449799,0.2974511,0.06463792,0,0,0,0
sub_13,AssistVR,Medium,4,13,Search,1,9.94557,1,13.84943,0.7345505,0.4085574,0,0,1,0
sub_13,AssistVR,Medium,4,14,Repeat,1,9.95261,1,10.87196,0.2932849,0.149365,0,0,0,0
sub_13,AssistVR,Medium,4,15,Search,2,11.57991,1,7.894196,0.3027482,0.08744773,0,0,0,0
sub_13,AssistVR,Medium,4,16,Repeat,2,11.57722,1,7.722565,0.1948594,0.04637483,0,0,0,0
sub_13,AssistVR,Medium,4,17,Search,3,6.592717,1,8.927002,0.2446018,0.03421808,1,0,0,0
sub_13,AssistVR,Medium,4,18,Repeat,3,6.591446,1,10.2677,0.2257851,0.08448321,1,0,0,0
sub_13,AssistVR,High,2,19,Search,1,9.950358,1,19.74173,1.008718,0.0792802,1,0,0,0
sub_13,AssistVR,High,2,20,Repeat,1,9.95385,1,31.19824,0.3639764,0.09415711,1,0,0,0
sub_13,AssistVR,High,2,21,Search,2,10.03325,1,11.3056,0.1965453,0.03998742,1,0,0,0
sub_13,AssistVR,High,2,22,Repeat,2,10.03265,1,13.80341,0.3483716,0.05113498,1,0,0,0
sub_13,AssistVR,High,2,23,Search,3,9.875442,1,32.68808,0.380968,0.08181164,1,0,0,0
sub_13,AssistVR,High,2,24,Repeat,3,9.875242,1,26.81354,0.5634853,0.1939288,1,0,0,0
sub_13,AssistVR,High,4,25,Search,1,11.59787,1,13.7282,0.5728452,0.2313466,2,0,2,0
sub_13,AssistVR,High,4,26,Repeat,1,11.59971,1,13.93029,0.308665,0.1165897,1,0,0,0
sub_13,AssistVR,High,4,27,Search,2,12.48713,1,10.52187,0.1983331,0.05554383,1,0,0,0
sub_13,AssistVR,High,4,28,Repeat,2,12.48178,1,9.749153,0.1225616,0.05107284,1,0,0,0
sub_13,AssistVR,High,4,29,Search,3,13.60964,1,14.68685,0.4429143,0.2836866,0,0,0,0
sub_13,AssistVR,High,4,30,Repeat,3,13.60715,1,25.50099,0.4300309,0.1220562,1,0,0,0
sub_13,AssistVR,High,1,31,Search,1,4.238417,1,11.31297,0.4452403,0.04339979,1,0,0,0
sub_13,AssistVR,High,1,32,Repeat,1,4.236319,1,8.43457,0.2130314,0.05649786,0,0,0,0
sub_13,AssistVR,High,1,33,Search,2,10.88072,1,55.01854,1.702812,0.6319293,1,0,0,0
sub_13,AssistVR,High,1,34,Repeat,2,10.93925,1,38.6535,1.882299,0.2069713,0,0,0,0
sub_13,AssistVR,High,1,35,Search,3,3.153752,1,8.83847,0.182017,0.03669666,1,0,0,0
sub_13,AssistVR,High,1,36,Repeat,3,3.15263,1,9.426605,0.158755,0.05187857,1,0,0,0
sub_13,AssistVR,Low,4,37,Search,1,3.151725,1,11.23279,0.4867709,0.05609204,0,0,0,0
sub_13,AssistVR,Low,4,38,Repeat,1,3.153944,1,8.61084,0.1974295,0.04864032,1,0,0,0
sub_13,AssistVR,Low,4,39,Search,2,10.01272,1,15.97031,0.813867,0.1444398,0,0,0,0
sub_13,AssistVR,Low,4,40,Repeat,2,10.01001,1,6.895325,0.2172957,0.03227087,1,0,0,0
sub_13,AssistVR,Low,4,41,Search,3,6.192882,1,7.477539,0.1550227,0.03992232,1,0,0,0
sub_13,AssistVR,Low,4,42,Repeat,3,6.194118,1,7.112091,0.4499167,0.03043833,0,0,0,0
sub_13,AssistVR,Low,1,43,Search,1,5.639653,1,8.987061,0.5577416,0.03889336,1,0,0,0
sub_13,AssistVR,Low,1,44,Repeat,1,5.637372,1,9.703583,0.1707301,0.0446295,1,0,0,0
sub_13,AssistVR,Low,1,45,Search,2,6.333545,1,9.739716,0.1892351,0.03979478,1,0,0,0
sub_13,AssistVR,Low,1,46,Repeat,2,6.340215,1,7.894287,0.09241923,0.0677494,1,0,0,0
sub_13,AssistVR,Low,1,47,Search,3,11.59767,1,7.574158,0.04673478,0.02070686,1,0,0,0
sub_13,AssistVR,Low,1,48,Repeat,3,11.59922,1,7.408752,0.07468881,0.02837783,1,0,0,0
sub_13,AssistVR,Low,2,49,Search,1,4.967314,1,8.645599,0.4661085,0.03667551,1,0,0,0
sub_13,AssistVR,Low,2,50,Repeat,1,4.966902,1,7.589142,0.1433546,0.08223224,0,0,0,0
sub_13,AssistVR,Low,2,51,Search,2,11.75187,1,8.67337,0.1698508,0.08643543,0,0,0,0
sub_13,AssistVR,Low,2,52,Repeat,2,11.75063,1,7.642578,0.1161029,0.0438896,0,0,0,0
sub_13,AssistVR,Low,2,53,Search,3,12.55109,1,8.518677,0.08877526,0.03167673,1,0,0,0
sub_13,AssistVR,Low,2,54,Repeat,3,12.54961,1,6.249603,0.07285722,0.05496199,1,0,0,0
sub_13,DiscPIM,High,1,55,Search,1,12.14561,1,13.63683,0.6404514,0.4933871,3,1,0,1
sub_13,DiscPIM,High,1,56,Repeat,1,12.148,1,10.35306,0.3588269,0.2276324,2,0,0,3
sub_13,DiscPIM,High,1,57,Search,2,12.19601,1,23.59985,1.389867,1.239199,3,1,0,1
sub_13,DiscPIM,High,1,58,Repeat,2,12.20289,1,14.21454,0.8571364,0.6972023,5,1,0,4
sub_13,DiscPIM,High,1,59,Search,3,7.199387,1,13.205,0.2085429,0.7645066,3,0,0,1
sub_13,DiscPIM,High,1,60,Repeat,3,7.198667,1,10.28981,0.7112322,0.723889,1,0,0,2
sub_13,DiscPIM,High,2,61,Search,1,10.66691,1,15.29025,0.5328647,0.9431354,2,0,0,4
sub_13,DiscPIM,High,2,62,Repeat,1,10.66258,1,16.72878,0.5808672,0.9560786,3,0,0,7
sub_13,DiscPIM,High,2,63,Search,2,8.189705,3,96.44974,2.899308,4.500881,10,2,1,7
sub_13,DiscPIM,High,2,64,Repeat,2,8.196057,1,16.48502,1.319078,1.101081,3,1,0,2
sub_13,DiscPIM,High,2,65,Search,3,12.22061,1,17.66965,1.400059,1.288331,3,2,0,4
sub_13,DiscPIM,High,2,66,Repeat,3,12.22515,1,13.51901,1.604435,0.9171961,3,1,0,6
sub_13,DiscPIM,High,4,67,Search,1,7.217087,1,68.99237,2.597085,3.613816,7,2,0,9
sub_13,DiscPIM,High,4,68,Repeat,1,7.237925,1,37.16577,1.764391,1.745846,4,1,0,7
sub_13,DiscPIM,High,4,69,Search,2,10.76426,1,39.42896,2.107822,1.416952,4,0,0,13
sub_13,DiscPIM,High,4,70,Repeat,2,10.77557,1,16.83319,1.113984,0.5050195,5,0,0,9
sub_13,DiscPIM,High,4,71,Search,3,10.70633,1,36.72589,1.924943,1.292272,5,0,0,7
sub_13,DiscPIM,High,4,72,Repeat,3,10.71938,1,18.90576,1.886512,0.8648207,5,0,0,4
sub_13,DiscPIM,Low,2,73,Search,1,6.338674,1,12.52991,1.004041,0.8756593,2,0,0,2
sub_13,DiscPIM,Low,2,74,Repeat,1,6.34211,1,9.269531,1.007445,0.4735082,2,0,0,4
sub_13,DiscPIM,Low,2,75,Search,2,14.34624,1,12.69244,0.4525088,0.4516777,2,0,0,5
sub_13,DiscPIM,Low,2,76,Repeat,2,14.34241,1,7.520813,0.5176574,0.4591385,2,0,1,2
sub_13,DiscPIM,Low,2,77,Search,3,14.0988,2,13.80853,1.107796,0.7120903,2,1,0,2
sub_13,DiscPIM,Low,2,78,Repeat,3,14.09729,1,17.4425,1.123419,1.06566,2,1,0,6
sub_13,DiscPIM,Low,4,79,Search,1,14.03538,1,23.66394,1.851774,1.681635,5,1,0,6
sub_13,DiscPIM,Low,4,80,Repeat,1,14.04044,1,20.54816,1.582361,0.743775,5,3,0,6
sub_13,DiscPIM,Low,4,81,Search,2,11.64575,1,19.86108,0.8724153,0.9167967,4,0,0,4
sub_13,DiscPIM,Low,4,82,Repeat,2,11.64853,1,16.19244,0.831405,0.7726713,4,0,0,10
sub_13,DiscPIM,Low,4,83,Search,3,5.558903,1,46.95618,1.988028,1.870028,4,1,0,13
sub_13,DiscPIM,Low,4,84,Repeat,3,5.559608,1,17.06696,1.159696,1.001447,4,1,0,6
sub_13,DiscPIM,Low,1,85,Search,1,3.821196,1,8.245422,0.5779055,0.6261424,2,0,0,5
sub_13,DiscPIM,Low,1,86,Repeat,1,3.824759,1,4.762573,0.2137114,0.1568914,1,0,0,1
sub_13,DiscPIM,Low,1,87,Search,2,13.18623,1,5.033081,0.2703167,0.3478512,1,0,0,1
sub_13,DiscPIM,Low,1,88,Repeat,2,13.18715,1,3.89502,0.1548745,0.1577929,2,0,0,1
sub_13,DiscPIM,Low,1,89,Search,3,10.77365,1,3.650757,0.1956061,0.2665797,1,0,0,1
sub_13,DiscPIM,Low,1,90,Repeat,3,10.77609,1,4.065674,0.1507213,0.2486238,1,0,0,2
sub_13,DiscPIM,Medium,4,91,Search,1,11.63675,1,24.08698,1.913677,1.323632,6,0,0,12
sub_13,DiscPIM,Medium,4,92,Repeat,1,11.64078,1,17.90411,0.9527639,0.8430183,4,0,0,13
sub_13,DiscPIM,Medium,4,93,Search,2,12.45831,1,29.17981,1.947584,1.427828,3,1,0,12
sub_13,DiscPIM,Medium,4,94,Repeat,2,12.46192,1,16.672,1.117588,0.7162889,4,0,0,11
sub_13,DiscPIM,Medium,4,95,Search,3,8.206947,1,123.252,4.140262,4.502542,8,2,0,11
sub_13,DiscPIM,Medium,4,96,Repeat,3,8.222675,1,19.86707,1.615005,1.029784,3,1,0,13
sub_13,DiscPIM,Medium,1,97,Search,1,10.78584,1,10.01208,0.8654871,0.5812661,2,0,0,5
sub_13,DiscPIM,Medium,1,98,Repeat,1,10.78206,1,4.039429,0.3075908,0.2287507,2,0,0,3
sub_13,DiscPIM,Medium,1,99,Search,2,6.993977,1,6.27478,0.2469738,0.2595836,2,0,0,2
sub_13,DiscPIM,Medium,1,100,Repeat,2,7.003077,1,4.676758,0.2012039,0.1139163,2,0,0,3
sub_13,DiscPIM,Medium,1,101,Search,3,10.60346,1,6.463989,0.6246029,0.2189295,2,0,0,3
sub_13,DiscPIM,Medium,1,102,Repeat,3,10.59749,1,4.565308,0.5872685,0.271235,1,0,0,1
sub_13,DiscPIM,Medium,2,103,Search,1,12.15739,1,17.01379,1.80831,1.166842,2,0,0,11
sub_13,DiscPIM,Medium,2,104,Repeat,1,12.18654,2,13.61584,0.8079341,0.6420791,3,0,0,7
sub_13,DiscPIM,Medium,2,105,Search,2,10.67877,1,14.22717,1.315461,0.5926704,2,1,0,11
sub_13,DiscPIM,Medium,2,106,Repeat,2,10.67905,1,12.57068,1.151327,0.4380906,2,1,0,6
sub_13,DiscPIM,Medium,2,107,Search,3,10.60488,1,170.5039,4.327752,4.393683,9,15,0,7
sub_13,DiscPIM,Medium,2,108,Repeat,3,10.62333,1,20.41248,2.293968,0.4606745,3,1,0,14
sub_14,AssistVR,Medium,1,1,Search,1,13.27065,1,38.82882,0.4192981,0.2003896,0,0,0,0
sub_14,AssistVR,Medium,1,2,Repeat,1,13.26273,1,10.93412,0.2237138,0.08285841,0,0,0,0
sub_14,AssistVR,Medium,1,3,Search,2,13.54857,1,20.64704,0.4509681,0.08546094,0,7,0,0
sub_14,AssistVR,Medium,1,4,Repeat,2,13.5524,1,12.89137,1.425097,0.2459604,3,5,1,2
sub_14,AssistVR,Medium,1,5,Search,3,13.29939,1,12.5993,0.2692768,0.04416348,0,0,0,0
sub_14,AssistVR,Medium,1,6,Repeat,3,13.30145,1,8.883743,0.1179559,0.02073108,0,0,0,0
sub_14,AssistVR,Medium,2,7,Search,1,5.944523,1,15.17482,0.2081174,0.03155435,0,0,0,0
sub_14,AssistVR,Medium,2,8,Repeat,1,5.944036,1,9.077377,0.1543848,0.02385097,0,0,0,0
sub_14,AssistVR,Medium,2,9,Search,2,6.485759,1,8.380249,0.348054,0.02102285,0,2,0,0
sub_14,AssistVR,Medium,2,10,Repeat,2,6.487462,1,5.86293,0.263325,0.01619461,0,2,0,0
sub_14,AssistVR,Medium,2,11,Search,3,11.3761,1,11.44301,0.2025173,0.03804309,0,0,0,0
sub_14,AssistVR,Medium,2,12,Repeat,3,11.38129,1,9.885025,0.143994,0.03925782,0,0,0,0
sub_14,AssistVR,Medium,4,13,Search,1,9.787908,1,15.57867,0.1594856,0.05103505,0,0,0,0
sub_14,AssistVR,Medium,4,14,Repeat,1,9.784157,1,20.00742,0.2180185,0.05249251,0,0,0,0
sub_14,AssistVR,Medium,4,15,Search,2,9.964564,1,14.14548,0.1999767,0.0439759,0,0,0,0
sub_14,AssistVR,Medium,4,16,Repeat,2,9.956973,1,10.71967,0.1562587,0.03670326,0,0,0,0
sub_14,AssistVR,Medium,4,17,Search,3,4.772084,1,13.18494,0.1633938,0.04948229,0,0,0,0
sub_14,AssistVR,Medium,4,18,Repeat,3,4.763661,1,21.52448,0.1679065,0.05965469,0,0,0,0
sub_14,AssistVR,High,2,19,Search,1,9.938809,1,13.3681,0.2400833,0.05686245,0,0,0,0
sub_14,AssistVR,High,2,20,Repeat,1,9.946793,1,8.035278,0.1339132,0.02693816,1,0,0,0
sub_14,AssistVR,High,2,21,Search,2,3.079861,1,13.63159,0.2192225,0.05168344,0,0,0,0
sub_14,AssistVR,High,2,22,Repeat,2,3.074872,1,9.02121,0.1965106,0.04251714,1,0,0,0
sub_14,AssistVR,High,2,23,Search,3,12.38948,1,12.96146,0.2500144,0.04415139,1,0,0,0
sub_14,AssistVR,High,2,24,Repeat,3,12.39363,1,9.286133,0.327233,0.03842632,1,0,0,0
sub_14,AssistVR,High,4,25,Search,1,4.772,1,27.39783,0.7777756,0.08324759,0,0,0,0
sub_14,AssistVR,High,4,26,Repeat,1,4.768129,1,8.980164,0.1203757,0.02759631,1,0,0,0
sub_14,AssistVR,High,4,27,Search,2,9.876026,1,10.85919,0.2948592,0.02898766,0,0,0,0
sub_14,AssistVR,High,4,28,Repeat,2,9.88996,1,9.733887,0.2074836,0.03340099,0,0,0,0
sub_14,AssistVR,High,4,29,Search,3,9.952248,1,11.15076,0.3092432,0.03308816,0,0,0,0
sub_14,AssistVR,High,4,30,Repeat,3,9.949136,1,8.854126,0.3312429,0.02758534,1,0,0,0
sub_14,AssistVR,High,1,31,Search,1,5.938427,1,4.510742,0.2567919,0.04070763,0,2,0,0
sub_14,AssistVR,High,1,32,Repeat,1,5.934202,1,2.561584,0.1717345,0.02904944,1,1,0,0
sub_14,AssistVR,High,1,33,Search,2,9.783181,1,11.06659,0.2402724,0.06049095,1,0,0,0
sub_14,AssistVR,High,1,34,Repeat,2,9.764094,1,11.61127,0.3415818,0.06449334,0,0,0,0
sub_14,AssistVR,High,1,35,Search,3,13.53162,1,6.501953,0.1697413,0.03884709,0,3,0,0
sub_14,AssistVR,High,1,36,Repeat,3,13.53591,1,2.646729,0.1060046,0.01777269,0,1,0,0
sub_14,AssistVR,Low,4,37,Search,1,4.775377,1,11.11249,0.2935624,0.05661627,1,0,0,0
sub_14,AssistVR,Low,4,38,Repeat,1,4.771855,1,9.967957,0.3502533,0.03177994,0,0,0,0
sub_14,AssistVR,Low,4,39,Search,2,7.549483,1,8.826904,0.3997513,0.04100217,0,0,0,0
sub_14,AssistVR,Low,4,40,Repeat,2,7.552121,1,7.770325,0.1433308,0.06169611,1,0,0,0
sub_14,AssistVR,Low,4,41,Search,3,8.358397,1,16.06543,0.5256354,0.06022562,0,0,0,0
sub_14,AssistVR,Low,4,42,Repeat,3,8.360802,1,7.463745,0.3124828,0.04616385,0,0,0,0
sub_14,AssistVR,Low,1,43,Search,1,11.4202,1,14.28241,0.4541332,0.1501276,1,1,0,0
sub_14,AssistVR,Low,1,44,Repeat,1,11.41509,1,8.534058,0.2543873,0.07926522,0,0,0,0
sub_14,AssistVR,Low,1,45,Search,2,11.63761,1,9.259033,0.323125,0.03904567,0,0,0,0
sub_14,AssistVR,Low,1,46,Repeat,2,11.64646,1,7.435059,0.1867042,0.03727203,1,0,0,0
sub_14,AssistVR,Low,1,47,Search,3,9.837809,1,4.483582,0.314725,0.02263736,1,1,0,0
sub_14,AssistVR,Low,1,48,Repeat,3,9.840453,1,2.17218,0.1546229,0.02578899,1,1,0,0
sub_14,AssistVR,Low,2,49,Search,1,11.5425,1,5.541443,0.3031841,0.0904448,0,4,0,0
sub_14,AssistVR,Low,2,50,Repeat,1,11.53561,1,3.327881,0.2422338,0.01852849,0,2,0,0
sub_14,AssistVR,Low,2,51,Search,2,5.100487,1,15.87134,0.5241912,0.05763993,1,1,0,0
sub_14,AssistVR,Low,2,52,Repeat,2,5.074481,1,14.88196,0.6301175,0.04483324,0,0,0,0
sub_14,AssistVR,Low,2,53,Search,3,4.716417,1,5.777466,0.232679,0.03266384,0,2,0,0
sub_14,AssistVR,Low,2,54,Repeat,3,4.720955,1,3.284607,0.1805951,0.01229294,1,2,0,0
sub_14,DiscPIM,High,1,55,Search,1,12.43384,1,18.1686,1.127811,0.3705909,1,0,0,2
sub_14,DiscPIM,High,1,56,Repeat,1,12.43876,1,3.589386,0.3382567,0.1211272,2,0,0,1
sub_14,DiscPIM,High,1,57,Search,2,5.974895,1,12.9013,0.8584163,0.1972669,2,0,0,12
sub_14,DiscPIM,High,1,58,Repeat,2,5.979145,1,4.650726,0.4179946,0.1333356,1,0,0,2
sub_14,DiscPIM,High,1,59,Search,3,13.30548,1,17.26518,0.9927643,0.2688116,1,1,0,3
sub_14,DiscPIM,High,1,60,Repeat,3,13.30056,1,3.910767,0.3031732,0.0797754,1,0,0,2
sub_14,DiscPIM,High,2,61,Search,1,3.117598,1,9.162674,0.7526619,0.2678946,2,1,0,2
sub_14,DiscPIM,High,2,62,Repeat,1,3.132824,1,6.840729,0.4862109,0.2015279,3,0,0,2
sub_14,DiscPIM,High,2,63,Search,2,11.47499,1,15.34123,0.7036011,0.1687976,3,0,0,3
sub_14,DiscPIM,High,2,64,Repeat,2,11.48514,1,8.199921,0.4017739,0.1333339,3,0,0,5
sub_14,DiscPIM,High,2,65,Search,3,5.980299,1,17.8761,1.964748,0.2148034,3,2,0,4
sub_14,DiscPIM,High,2,66,Repeat,3,5.987663,1,12.62665,1.394783,0.277077,3,2,0,2
sub_14,DiscPIM,High,4,67,Search,1,11.7427,1,49.98019,3.083085,1.436177,6,1,0,13
sub_14,DiscPIM,High,4,68,Repeat,1,11.74309,1,40.69348,2.645404,0.8724298,6,1,0,9
sub_14,DiscPIM,High,4,69,Search,2,12.44634,1,46.37305,3.558935,0.9928361,10,1,0,8
sub_14,DiscPIM,High,4,70,Repeat,2,12.47163,1,32.21506,1.74298,0.7997066,5,0,0,5
sub_14,DiscPIM,High,4,71,Search,3,13.30484,1,19.72653,1.505665,0.5650377,4,0,0,9
sub_14,DiscPIM,High,4,72,Repeat,3,13.3273,1,18.90707,1.739465,0.4759894,4,0,0,8
sub_14,DiscPIM,Low,2,73,Search,1,8.392315,1,12.12628,1.396282,0.5695706,2,0,0,4
sub_14,DiscPIM,Low,2,74,Repeat,1,8.398995,1,5.485352,0.6837701,0.152308,3,0,0,4
sub_14,DiscPIM,Low,2,75,Search,2,4.823217,1,6.807678,0.8017185,0.2102501,2,0,0,2
sub_14,DiscPIM,Low,2,76,Repeat,2,4.824481,1,12.38977,0.9399788,0.231842,2,0,0,9
sub_14,DiscPIM,Low,2,77,Search,3,10.02018,1,6.793945,0.5301644,0.2205142,2,0,0,2
sub_14,DiscPIM,Low,2,78,Repeat,3,10.02163,1,6.682556,0.7958402,0.2795798,3,0,0,3
sub_14,DiscPIM,Low,4,79,Search,1,3.139986,1,12.04767,0.9513971,0.3299068,5,0,0,7
sub_14,DiscPIM,Low,4,80,Repeat,1,3.150051,1,11.06879,1.137275,0.2250243,3,0,0,6
sub_14,DiscPIM,Low,4,81,Search,2,13.36197,1,26.159,2.224547,0.8251545,4,2,0,7
sub_14,DiscPIM,Low,4,82,Repeat,2,13.34543,1,13.21277,2.222908,0.4577019,4,2,0,5
sub_14,DiscPIM,Low,4,83,Search,3,9.841193,1,61.77112,2.495906,1.619612,6,0,0,6
sub_14,DiscPIM,Low,4,84,Repeat,3,9.886533,1,16.26044,1.291337,0.6255906,4,0,0,4
sub_14,DiscPIM,Low,1,85,Search,1,11.52333,1,5.01355,0.3755774,0.1852927,1,0,0,4
sub_14,DiscPIM,Low,1,86,Repeat,1,11.53654,1,4.342468,0.6381496,0.2296678,1,0,0,1
sub_14,DiscPIM,Low,1,87,Search,2,11.42093,1,10.07947,1.061023,0.4543133,3,1,0,2
sub_14,DiscPIM,Low,1,88,Repeat,2,11.42626,1,6.794373,0.2441847,0.1773407,1,0,0,1
sub_14,DiscPIM,Low,1,89,Search,3,11.88034,1,3.411011,0.3570361,0.08449852,2,0,0,1
sub_14,DiscPIM,Low,1,90,Repeat,3,11.88638,1,3.43988,0.5104773,0.1797885,2,1,0,1
sub_14,DiscPIM,Medium,4,91,Search,1,6.233294,1,29.21118,1.57338,0.54723,5,1,0,6
sub_14,DiscPIM,Medium,4,92,Repeat,1,6.233111,1,32.15942,1.770793,1.179508,6,0,0,8
sub_14,DiscPIM,Medium,4,93,Search,2,9.933115,1,17.62451,1.919857,0.5297891,4,1,0,5
sub_14,DiscPIM,Medium,4,94,Repeat,2,9.933316,1,22.15234,1.725586,0.6247187,5,1,0,7
sub_14,DiscPIM,Medium,4,95,Search,3,3.106577,1,14.51971,0.8313797,0.2844288,4,0,0,7
sub_14,DiscPIM,Medium,4,96,Repeat,3,3.115879,1,41.26508,1.73627,0.88903,7,3,0,8
sub_14,DiscPIM,Medium,1,97,Search,1,9.833426,1,3.843933,0.3151016,0.1376693,1,0,0,1
sub_14,DiscPIM,Medium,1,98,Repeat,1,9.840075,1,2.770569,0.2892189,0.1505136,2,0,0,1
sub_14,DiscPIM,Medium,1,99,Search,2,10.02368,1,4.065796,0.2596135,0.1160378,1,0,0,1
sub_14,DiscPIM,Medium,1,100,Repeat,2,10.02847,1,2.279541,0.1904105,0.08260502,1,0,0,1
sub_14,DiscPIM,Medium,1,101,Search,3,13.60248,1,4.802246,0.3408555,0.1408015,1,0,0,1
sub_14,DiscPIM,Medium,1,102,Repeat,3,13.60141,1,4.635498,0.6095128,0.1801736,1,0,0,4
sub_14,DiscPIM,Medium,2,103,Search,1,7.467799,1,13.08789,1.590084,0.4320696,2,2,0,3
sub_14,DiscPIM,Medium,2,104,Repeat,1,7.480348,1,13.14221,2.040993,0.2572501,3,1,0,11
sub_14,DiscPIM,Medium,2,105,Search,2,9.841076,1,11.80396,0.8608932,0.22854,2,1,0,2
sub_14,DiscPIM,Medium,2,106,Repeat,2,9.84583,1,18.12695,0.6721866,0.3017173,3,0,0,3
sub_14,DiscPIM,Medium,2,107,Search,3,9.961031,1,29.68213,1.304218,0.5821582,3,1,0,4
sub_14,DiscPIM,Medium,2,108,Repeat,3,9.915683,1,11.75012,1.390728,0.3043505,2,1,0,5
sub_15,AssistVR,Low,2,1,Search,1,13.59136,1,45.67449,1.403381,2.772711,2,1,4,0
sub_15,AssistVR,Low,2,2,Repeat,1,13.58679,1,14.12258,0.2307834,0.1057501,0,0,0,0
sub_15,AssistVR,Low,2,3,Search,2,11.52353,2,73.78761,0.5444602,0.4182593,0,0,0,0
sub_15,AssistVR,Low,2,4,Repeat,2,11.51716,1,36.73796,0.3253252,0.18662,0,0,0,0
sub_15,AssistVR,Low,2,5,Search,3,11.60783,1,14.66206,0.1595325,0.1006244,0,0,0,0
sub_15,AssistVR,Low,2,6,Repeat,3,11.61483,1,13.33847,0.0934105,0.06725427,0,0,0,0
sub_15,AssistVR,Low,4,7,Search,1,9.814823,1,14.21838,0.1381004,0.07614904,0,0,0,0
sub_15,AssistVR,Low,4,8,Repeat,1,9.809591,1,11.54486,0.07066784,0.05682086,0,0,0,0
sub_15,AssistVR,Low,4,9,Search,2,10.89535,1,12.22403,0.07103697,0.05388037,0,0,0,0
sub_15,AssistVR,Low,4,10,Repeat,2,10.89335,1,11.17456,0.06948975,0.05667568,0,0,0,0
sub_15,AssistVR,Low,4,11,Search,3,9.914042,1,23.58826,0.1422368,0.1293833,1,0,0,0
sub_15,AssistVR,Low,4,12,Repeat,3,9.901325,1,10.0253,0.0785049,0.05000282,1,0,0,0
sub_15,AssistVR,Low,1,13,Search,1,4.478648,1,12.8796,0.3927127,0.1575059,0,0,0,0
sub_15,AssistVR,Low,1,14,Repeat,1,4.501469,1,6.140079,0.3608767,0.04935187,0,1,0,0
sub_15,AssistVR,Low,1,15,Search,2,6.441047,1,9.132004,0.134758,0.05341501,0,0,0,0
sub_15,AssistVR,Low,1,16,Repeat,2,6.436813,1,5.861328,0.2664707,0.04550852,1,2,0,0
sub_15,AssistVR,Low,1,17,Search,3,4.605109,1,5.123383,0.2160452,0.02757705,1,1,0,0
sub_15,AssistVR,Low,1,18,Repeat,3,4.599374,1,3.717995,0.1907039,0.01950613,1,1,0,0
sub_15,AssistVR,Medium,4,19,Search,1,12.73008,1,13.92403,0.08923406,0.06113503,1,0,0,0
sub_15,AssistVR,Medium,4,20,Repeat,1,12.74306,1,7.835365,0.06419192,0.04234452,0,0,0,0
sub_15,AssistVR,Medium,4,21,Search,2,12.11294,1,23.65227,0.2051357,0.142894,0,0,0,0
sub_15,AssistVR,Medium,4,22,Repeat,2,12.10637,1,9.481094,0.0983756,0.06875679,0,0,0,0
sub_15,AssistVR,Medium,4,23,Search,3,13.88506,1,12.02893,0.0663277,0.07112238,1,0,0,0
sub_15,AssistVR,Medium,4,24,Repeat,3,13.89635,1,23.4151,0.09684514,0.1021181,1,0,0,0
sub_15,AssistVR,Medium,1,25,Search,1,4.645007,1,6.39156,0.2684427,0.1901453,0,1,0,0
sub_15,AssistVR,Medium,1,26,Repeat,1,4.583999,1,2.700836,0.2014761,0.03093435,1,2,0,0
sub_15,AssistVR,Medium,1,27,Search,2,10.17296,1,6.349003,0.135214,0.03268252,0,2,0,0
sub_15,AssistVR,Medium,1,28,Repeat,2,10.17209,1,2.97937,0.1055515,0.01891908,0,1,0,1
sub_15,AssistVR,Medium,1,29,Search,3,10.22622,1,3.994858,0.06380593,0.02653358,0,1,0,1
sub_15,AssistVR,Medium,1,30,Repeat,3,10.22339,1,2.575897,0.05568452,0.01106334,1,1,0,1
sub_15,AssistVR,Medium,2,31,Search,1,13.64655,1,16.66417,0.1499464,0.1564636,0,0,0,0
sub_15,AssistVR,Medium,2,32,Repeat,1,13.61751,1,28.65226,0.2261536,0.1511396,0,0,0,0
